employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status
1014,Jesse,robles,john46@example.org,2023-10-09,HR Executive,Marketing,"$35,102",,"0010 Yang Meadow Apt. 981, East Amy, GA 07389",Pruittville,NY,47764,1999-10-09,active
1063,JOHN,Gonzalez,lbarrett@example.net,2024-02-06,Software Engineer,Marketing,"$38,686",1018.0,"837 Michelle Pike, Josephchester, NE 01867",North Johnchester,WA,30912,1977-09-14,inactive
1006,Stephanie,Sanchez,vanessa37@example.org,2022-07-16,Accountant,Analytics,108427,1035.0,"80138 Holder Crest, Johnsonton, ID 96180",East Joshuamouth,FL,01780,1977-05-15,on leave
1048,Sarah,Salas,,2026-08-06,Accountant,Sales,,,"38649 Ashley Prairie Apt. 709, Lake Ronald, CT 67064",Jacquelinechester,CA,59176,1997-01-31,inactive
1063,KIMBERLY,Hernandez,matthew30@example.org,2024-06-02,Data Analyst,Finance,"$76,266",,"PSC 2543, Box 3198, APO AE 15738",Nicholasstad,TX,25486,1989-10-11,on leave
1057,Kimberly,Gonzalez,warroyo@example.net,2024-03-20,Data Analyst,Sales,"$109,598",,"5961 Davis Flats Apt. 178, Morrishaven, WI 25772",Lake Ericmouth,NY,81365,1970-09-21,active
1053,JENNA,Rodriguez,jacksonwilliam@example.org,2028-01-14,Accountant,Marketing,105827,,"Unit 4478 Box 9354, DPO AA 09953",Lake Cynthiaborough,CA,02127,1966-08-12,inactive
1004,ANNA,Conley,veronicagray@example.net,2025-03-26,Accountant,Analytics,"$119,750",1037.0,"647 Gibson Lights, East Cherylchester, MS 00974",South Christinetown,NY,45094,2001-05-30,On Leave
1020,Monica,Flores,benjamin28@example.org,2021-12-25,Sales Executive,IT,,,"PSC 1324, Box 1732, APO AP 84080",Laurachester,NY,95438,2002-07-03,Active
1050,Julia,Hatfield,yortiz@example.org,2027-09-05,HR Executive,Analytics,"$66,126",,"2696 Ward Tunnel Suite 712, Harrisonchester, SD 97513",Taylormouth,NY,80196,1982-09-02,on leave
1003,Tyler,Lopez,joseph36@example.net,2026-03-12,Data Analyst,Analytics,"$118,768",,"92863 Courtney Pine, Jonesmouth, KS 90788",Port Isaac,NY,21255,2000-10-31,active
1080,NICOLE,Good,carriepeterson@example.com,2026-09-23,Manager,Analytics,47608,,"44371 Walsh Mission Apt. 167, New Rachel, NJ 32645",New Christopher,WA,44496,1985-01-04,Active
1077,Kimberly,Clark,,2024-06-02,Accountant,HR,"$38,908",1011.0,"29369 Trevino Avenue Suite 386, Nashfort, OH 21580",Lake Erinburgh,IL,40508,1981-06-01,On Leave
1062,Steven,Gray,terrisimpson@example.org,2025-04-03,Software Engineer,Finance,"$104,460",1045.0,"PSC 4064, Box 9636, APO AP 07903",Franklinhaven,TX,63293,2001-06-24,inactive
1096,Karen,kennedy,michelle78@example.net,2023-01-05,Software Engineer,HR,"$110,839",,"787 Vincent Shore, New Christopherfurt, IA 68293",Whiteheadshire,FL,78450,1992-04-22,Active
1029,Charles,Jordan,ryanbrady@example.net,2027-09-24,Sales Executive,IT,"$42,862",,"21539 Maria Mountains Suite 064, Marcusmouth, AR 89472",Melanieland,WA,12348,1967-09-30,on leave
1088,AMBER,Fuller,mercerjaclyn@example.net,2025-03-20,Accountant,Analytics,"$84,475",1017.0,"590 Santos Harbors Apt. 038, Navarroborough, MO 77827",Sylvialand,NY,56195,1977-04-26,On Leave
1091,JOHN,Hooper,kathy90@example.net,2025-03-11,HR Executive,Marketing,"$51,133",1040.0,"311 Sweeney Fork Suite 150, South Elizabethchester, FM 26079",North Michelleside,NY,80012,1966-03-29,On Leave
1099,Lori,Allison,petersongloria@example.net,2023-05-24,HR Executive,Marketing,,,"471 Higgins Square Suite 621, Lake Anthony, MN 37812",Torreschester,IL,78288,1998-08-23,On Leave
1100,Cassandra,mcdonald,robinsonmarilyn@example.org,2024-01-07,Software Engineer,Analytics,"$70,941",,"14790 Goodwin Trail, Austinfort, RI 47175",East Frederick,WA,25238,1993-09-14,active
1085,ANNA,Copeland,pflores@example.com,2022-05-11,HR Executive,IT,80866,1030.0,"89920 Miller Fall, Adamsberg, IL 53956",New Kevinbury,WA,88817,1979-03-04,Active
1041,Eric,johnson,invalid_email,2022-04-11,Manager,HR,63644,1029.0,"58196 Thompson Curve Suite 953, East Christina, NM 84268",North Brian,FL,89611,1980-06-04,On Leave
1080,RUSSELL,Harrington,latashasolis@example.com,2026-07-22,Data Analyst,Finance,"$51,384",1037.0,"4201 Collins Lodge Apt. 817, Randolphberg, AS 95520",East Marytown,IL,11379,2003-03-13,Inactive
1035,Francisco,Smith,joshua43@example.net,2025-03-01,HR Executive,Marketing,73398,1030.0,"USNV Watson, FPO AP 24540",Kurttown,FL,83295,1970-02-21,on leave
1004,MICHELLE,Miller,invalid_email,2028-02-09,Accountant,HR,101905,,"07283 Brown Crossing Apt. 021, West Christinatown, VA 44791",East Tamara,NY,03890,1998-04-29,On Leave
1056,Andrea,Edwards,claudia79@example.net,2027-02-04,Sales Executive,Analytics,"$38,288",,"PSC 7773, Box 1356, APO AP 50729",New Hannah,CA,64511,2004-04-27,active
1069,Kelly,sims,invalid_email,2026-02-04,Accountant,IT,"$71,714",,"55327 Victoria Harbor Suite 660, Patricktown, VA 86437",Lake Patrickview,IL,63189,1979-08-17,Active
1072,John,Wells,lindseyjoel@example.org,2024-07-31,Sales Executive,IT,36237,,"32246 Lewis Islands, North Frederick, GU 13496",South Johnfort,TX,94149,1996-11-19,On Leave
1015,Charles,Mitchell,xhill@example.net,2026-12-10,Accountant,Finance,43213,1022.0,"USNV Gray, FPO AE 18496",New Anthonytown,TX,61372,1986-11-01,on leave
1090,Elizabeth,Brady,christopher87@example.org,2023-02-13,Accountant,Finance,"$86,600",,"31192 Wong Forges, Turnertown, FL 32884",Lisafort,NY,56346,1997-05-07,Active
1075,Kimberly,Guerrero,hicksmark@example.net,2026-04-19,Software Engineer,IT,102277,1002.0,"71319 Thomas Crossroad Apt. 603, Rhondaberg, CO 44703",New Anna,CA,91603,1997-09-27,active
1007,Joshua,Sutton,hector81@example.net,2028-02-02,Sales Executive,Analytics,32087,,"0781 Lopez Dale, Yoderton, LA 96734",Lake Sharon,FL,18984,1996-05-24,on leave
1011,Andrew,Johnson,,2025-10-31,Sales Executive,HR,72092,,"71055 Watkins Fall Apt. 556, Lake Paulburgh, FL 94768",North Jamesstad,FL,29804,1983-01-16,active
1087,Cheryl,martinez,davisadrian@example.net,2023-12-17,Accountant,Sales,,1040.0,"784 Suarez Land, Reyeshaven, ND 14456",Lake Anna,WA,47520,1975-09-24,on leave
1006,Terri,Fox,invalid_email,2028-02-05,Accountant,Analytics,,,"Unit 0526 Box 0611, DPO AP 39021",Dixontown,TX,09362,2001-01-05,Active
1047,Douglas,lee,paul80@example.org,2027-04-25,Accountant,Marketing,"$50,360",,"8372 Gaines Run, Williamshire, MP 16605",Chelseafurt,FL,84388,1982-05-20,Active
1016,BRETT,Greene,,2023-04-26,Data Analyst,IT,"$89,093",,"53550 Rose Circle, North Jared, ND 34102",Lake Alexa,IL,67142,1994-08-10,Active
1080,Cody,Moore,invalid_email,2027-11-06,HR Executive,Analytics,,1010.0,"399 Miller Meadow, Lake Johnchester, TN 57901",Carolport,WA,83942,1980-11-05,on leave
1042,KELLY,Herman,gary71@example.org,2021-05-06,Software Engineer,Marketing,,,"3343 Alvarado Field Suite 550, Nealchester, MD 94315",North Charleshaven,WA,83420,1975-04-14,on leave
1095,David,Roberts,angela70@example.net,2021-05-03,Manager,Finance,98955,1033.0,"8822 Nunez Rest, Lake Jennifer, KY 55626",Christyview,WA,69385,1975-10-24,Inactive
1005,Kristi,hall,ygregory@example.org,2025-12-15,Manager,Analytics,"$40,251",,"9824 Reynolds Land Apt. 087, East April, IA 21512",Juliefort,WA,11527,1979-06-30,Active
1044,Cassandra,Martin,antonio60@example.com,2021-05-01,Data Analyst,HR,"$97,166",,"98077 Kelly Vista, Lake Jerry, DC 61493",East Amber,WA,53783,1974-05-12,On Leave
1059,Kelly,Gallagher,invalid_email,2024-02-04,Accountant,Finance,"$112,952",1025.0,"Unit 0856 Box 2366, DPO AA 22988",Wileyfort,FL,97308,1974-02-12,active
1048,Andrew,rowe,invalid_email,2028-03-27,HR Executive,IT,"$39,748",1035.0,"01915 Blake Wells, Johnsonmouth, ID 86880",Loweview,FL,69024,1979-05-20,active
1022,Ashley,Kent,acook@example.org,2023-07-01,Data Analyst,IT,105990,1014.0,"4928 Chavez Roads Apt. 130, New Jennifer, AS 46320",Anahaven,WA,12352,2003-07-27,Active
1049,Melissa,Wells,david75@example.com,2027-05-04,Software Engineer,HR,86080,,"589 Thompson Inlet Apt. 601, Jenniferchester, ME 29377",New Ashleybury,IL,96363,2004-09-18,inactive
1001,DAVID,miller,christinaadams@example.org,2022-09-07,Manager,IT,114624,,"162 Mcdonald Motorway Suite 111, Sarahview, DC 34086",South Nicolestad,NY,31137,1995-10-16,On Leave
1039,Ashley,Miller,madisonesparza@example.net,2027-10-04,Accountant,Sales,100152,1000.0,"Unit 9573 Box 7820, DPO AE 42697",East Leahbury,FL,26183,1972-11-26,Inactive
1028,CHARLES,Chavez,,2021-07-17,Sales Executive,IT,"$72,599",1026.0,"1797 Perry Prairie Apt. 934, Kevinfort, NC 67636",North Justinberg,CA,30149,1991-11-01,On Leave
1060,Virginia,anderson,taylorlewis@example.net,2025-08-10,Manager,HR,91267,1014.0,"597 Sarah Motorway Suite 446, Joseburgh, OR 54152",Lanefort,TX,03708,1979-03-21,On Leave
1086,Jeremy,bryant,invalid_email,2025-09-24,Sales Executive,Sales,"$80,323",,"06947 Anthony Tunnel, Delgadoland, SD 95195",Waltersside,TX,38340,1994-06-19,Inactive
1074,SUSAN,Casey,marknorton@example.org,2025-10-23,Manager,IT,"$52,436",1030.0,"69732 Michael Forest, South Brenda, WI 61921",East Michelebury,FL,51604,1972-02-17,Active
1045,Karen,Williams,huynhchristina@example.net,2022-06-12,Accountant,Sales,65729,,"4191 Todd Dale, Craigchester, WY 24650",Michealmouth,IL,57695,1979-02-27,Inactive
1099,HOLLY,Garrett,hermanmatthew@example.com,2021-06-14,HR Executive,IT,"$45,269",1038.0,"36724 Smith Street Suite 252, Jonathantown, TN 32227",Tammyshire,CA,39987,1979-03-16,Active
1082,John,Mcbride,christophercollins@example.org,2023-05-02,Software Engineer,Sales,"$40,538",1010.0,"338 Stanley Camp Suite 002, South Michaelberg, WI 39997",New Jerryborough,NY,25827,1986-05-28,On Leave
1088,DAVID,benton,levinejoel@example.com,2026-01-21,Data Analyst,Sales,"$33,923",,"7580 Stephens Ford Apt. 198, Dianatown, AL 60654",South Jenniferside,FL,64700,2003-03-27,Inactive
1044,Anna,ball,paige06@example.org,2027-04-28,Data Analyst,Sales,61096,1002.0,"775 Lindsay Estate, North Douglaston, NM 42574",New Patricia,TX,67331,1989-09-03,On Leave
1005,Nicole,hall,mark46@example.org,2024-01-20,Software Engineer,HR,"$72,589",1008.0,"5190 Price Port, East Nancyhaven, PW 39913",Kimbury,NY,75065,1985-04-10,Inactive
1056,Jamie,wilson,invalid_email,2023-04-11,Manager,Sales,107198,1050.0,"91062 Hernandez Point Apt. 299, Gravesstad, MI 39510",Port Andreafurt,WA,34818,1996-09-26,Active
1068,Monica,Jimenez,,2027-05-04,Accountant,Marketing,60535,1034.0,"722 Kristin Rapids Suite 011, Lake Laurie, ND 95983",Floresport,CA,31613,2004-05-12,Active
1060,Bryan,Kaufman,kimberly19@example.com,2023-01-21,Software Engineer,IT,"$40,117",,"6151 Roman Run, New Julieburgh, AL 40514",Kevinmouth,IL,17238,1980-07-10,Active
1081,Kristina,Wallace,invalid_email,2023-01-10,Manager,Sales,"$57,133",,"88408 Nolan Trafficway, West Katelyn, WY 95461",Santiagoview,TX,03640,1985-04-17,On Leave
1004,CANDICE,Powell,marshalljoshua@example.com,2023-11-07,Sales Executive,Finance,,1018.0,"883 Gabriel Pass Apt. 851, Millerfort, CT 62656",Simmonsshire,FL,83098,1973-03-27,Active
1074,Jerry,Donovan,donna76@example.org,2026-03-10,Manager,Sales,"$34,272",1023.0,"9643 Johnson Parks Apt. 583, Benjaminside, OH 53456",Davidmouth,CA,41200,1990-06-29,Active
1038,Ellen,Flores,shernandez@example.org,2027-01-26,Sales Executive,Analytics,,,"PSC 7255, Box 3857, APO AA 68738",South Wendy,IL,59521,1976-12-27,Inactive
1015,Kenneth,Mann,invalid_email,2027-06-25,HR Executive,IT,77734,1020.0,"USNV Keller, FPO AE 73161",Scottborough,NY,18585,1974-09-16,On Leave
1068,Bobby,crosby,invalid_email,2022-01-26,Sales Executive,Analytics,"$115,726",,"7649 Campbell Tunnel, South Williamport, AR 64691",Paynehaven,IL,49102,1988-06-05,Inactive
1053,ASHLEY,ford,jorge96@example.com,2022-03-01,Sales Executive,Sales,75290,1040.0,"865 Joanna Turnpike, South Marystad, OH 61944",North Tylerside,FL,37393,1999-03-17,On Leave
1094,Emma,Hunter,xdelgado@example.net,2021-04-05,Manager,Sales,"$30,931",,"58251 Harris Shore, Charlestown, WY 16610",Toddton,WA,05690,1994-09-22,inactive
1045,BECKY,Torres,robert97@example.org,2023-09-08,HR Executive,HR,,1035.0,"PSC 8794, Box 9057, APO AA 30358",Port Amandamouth,FL,99286,1983-05-14,Active
1079,Karen,Diaz,,2025-11-26,Manager,Marketing,115931,,"44109 Holly Burgs Suite 673, East Joyce, NH 10563",Ethanville,WA,83586,1985-02-18,Active
1100,Ashley,Murphy,vgrimes@example.com,2021-06-11,Manager,Sales,"$80,690",,"3461 Gordon Place, North Jamie, MH 28916",West Carrie,IL,10421,1988-05-03,Active
1088,ELIZABETH,ward,watsonrachael@example.com,2024-07-17,Data Analyst,Marketing,34195,1023.0,"32994 Kathleen Courts Suite 460, Brendafort, AS 79720",West John,WA,98808,1994-03-26,Inactive
1012,Sarah,Cooper,,2026-08-28,Sales Executive,Marketing,"$97,534",1005.0,"419 Tamara Views, Reginaldside, ME 22226",Michelehaven,WA,93910,1988-03-05,Active
1018,SHELBY,Wright,charles42@example.org,2021-12-23,Sales Executive,Finance,61642,1050.0,"5713 Stacy Trace, North Denise, MS 63234",Christinaburgh,CA,19955,1986-04-28,On Leave
1085,JENNIFER,Douglas,nlee@example.net,2021-10-01,Software Engineer,Marketing,"$102,839",1026.0,"18605 Santos Motorway Suite 090, South Alexside, GA 93366",Port Stacy,CA,29730,1989-10-27,On Leave
1075,Connie,Johnson,,2027-08-10,Manager,Marketing,"$71,135",,"USNS Cook, FPO AE 32977",South Jeffrey,FL,83913,1980-02-08,active
1025,Travis,Kramer,duffyseth@example.net,2022-04-05,HR Executive,HR,,,"25669 Dawn Manors, South Karinachester, MT 92671",East Brendaport,IL,56739,1999-11-13,Inactive
1017,Pamela,Harrison,andrewthompson@example.net,2024-08-21,Data Analyst,Analytics,"$49,068",1012.0,"7360 Lopez Trafficway Apt. 150, Williamview, WI 99797",North Lisastad,CA,72181,1990-01-25,Inactive
1042,GRACE,Lindsey,hernandezjerry@example.com,2026-04-09,Accountant,Sales,"$54,694",1001.0,"PSC 0530, Box 9085, APO AA 13432",Michaelville,TX,96471,1990-08-31,Active
1011,Alexander,Gutierrez,renee46@example.org,2027-08-06,HR Executive,Finance,"$36,277",,"716 Dalton Loaf Suite 658, Lake Sharon, AL 43053",Codychester,WA,73677,1998-07-04,Active
1075,Christina,Benson,leslie71@example.com,2026-06-26,Data Analyst,Sales,34184,1035.0,"7994 Sandy Divide Apt. 203, Dawnton, PR 67345",East Andrew,IL,69851,1968-02-07,Inactive
1099,Andrew,reynolds,kmorris@example.org,2028-03-07,HR Executive,HR,110506,1026.0,"932 Lisa Plaza Apt. 874, East Patriciatown, ND 07209",North Lori,IL,85731,1969-02-07,active
1008,William,Hernandez,invalid_email,2027-05-19,Software Engineer,Marketing,,1027.0,"916 Delacruz Center, Port Krista, MI 50816",Sanchezchester,TX,05627,2003-12-22,inactive
1084,Scott,Green,,2022-01-14,Software Engineer,Analytics,"$76,312",1022.0,"1170 Solis Branch Suite 778, Ballardberg, PR 57506",Port Patricia,WA,41438,1973-11-14,Inactive
1063,Ashley,wyatt,anthonypatterson@example.com,2023-11-29,HR Executive,Analytics,"$98,059",,"94502 Lewis Meadow, Danielsburgh, GU 92112",South Jillhaven,CA,09553,1984-05-14,On Leave
1068,Danny,Barajas,,2027-05-07,Data Analyst,Marketing,86974,,"5153 Tracy Spur, Lake Lori, PA 50039",Sierramouth,TX,14017,1971-02-21,On Leave
1084,Abigail,Bautista,invalid_email,2024-10-15,Sales Executive,Analytics,83074,,"15621 Terri Ridges Suite 018, Evansfurt, FM 60319",New Thomas,FL,16451,1985-04-27,active
1018,DAVID,Rivers,smithanthony@example.com,2022-03-25,HR Executive,Marketing,61683,,"846 Megan Tunnel, Thomasmouth, SD 50319",Heathbury,NY,07922,1999-08-26,Inactive
1086,Wanda,Carlson,elizabeth76@example.org,2027-12-19,Manager,Analytics,59318,1011.0,"61609 Tina Island, New Mariahaven, AZ 91295",Fredstad,WA,63912,2002-10-24,On Leave
1007,Amanda,sanders,tbautista@example.net,2028-02-20,HR Executive,Finance,107694,1032.0,"64481 Bowers Route, West Josephland, AS 73575",Hancockville,TX,05460,1994-04-21,Active
1038,Jeffrey,chambers,williamsmichelle@example.net,2023-06-27,Manager,Marketing,"$30,561",,"18349 Garcia Drives, Smithhaven, AK 54211",New Danielle,TX,92236,1985-09-05,Inactive
1089,Julie,Walker,ncaldwell@example.com,2021-09-10,Manager,Finance,"$94,091",,"88237 Johnson Orchard Suite 858, Port Jimbury, IA 04721",Lake Janice,TX,57597,2004-09-17,On Leave
1021,DAVID,koch,gortiz@example.org,2027-02-08,Sales Executive,Marketing,67307,1046.0,"826 Parker Oval Suite 604, Port Ralph, HI 92857",East Johnberg,CA,06729,1968-04-06,active
1051,Brent,Thompson,chelseacunningham@example.com,2023-12-21,Software Engineer,Analytics,52542,,"259 Henderson Tunnel, Port Walter, MA 90336",South Diane,WA,54446,1996-02-17,active
1046,Kelly,Ortiz,nguyenpaul@example.net,2026-03-25,Accountant,Analytics,93041,1020.0,"90341 Fowler Brook Suite 499, Michaelmouth, MI 65581",Port Jerry,TX,31756,1995-09-21,on leave
1029,Omar,Evans,amandasweeney@example.org,2021-12-22,Software Engineer,Analytics,,1046.0,"Unit 9964 Box 9072, DPO AA 65736",New Latoya,TX,42848,1980-12-10,Active
1015,Kimberly,martinez,richardvargas@example.org,2024-03-01,Sales Executive,Sales,"$52,278",1026.0,"7465 White Trail, South Kaylatown, NV 19085",Robertberg,TX,88924,1982-01-16,on leave
1085,AMANDA,Gomez,dennis31@example.org,2024-08-26,Sales Executive,Finance,117877,,"612 Rose Fort Suite 324, Anthonyborough, WV 54622",Jodyfurt,TX,43309,1967-06-30,On Leave
1004,Jennifer,fuentes,theresa17@example.com,2027-06-05,Data Analyst,IT,84976,1012.0,"01171 Reed Land Suite 870, East Joannaton, AK 58535",New Austinbury,IL,63084,1980-03-14,Active
1001,William,Gomez,isaiahgeorge@example.com,2022-01-01,Manager,Marketing,"$90,660",,"507 White Ville, West Jenniferfurt, VA 64905",West Deborahview,NY,92360,1979-03-04,Active
1080,Amanda,Doyle,denisechambers@example.com,2026-01-19,HR Executive,Finance,"$38,891",1048.0,"80180 Jennifer Inlet, Parkerburgh, NH 67436",East Steven,TX,51363,1973-02-05,On Leave
1046,DALTON,Buckley,debraliu@example.org,2022-01-30,Sales Executive,IT,112237,,"010 Joshua Overpass, Maryton, GA 31956",Davidberg,FL,12515,2001-12-09,On Leave
1040,Carol,Smith,fieldsemily@example.org,2025-01-28,Software Engineer,IT,"$56,701",1032.0,"USNS Woodard, FPO AE 37624",Hammondport,IL,85960,1999-09-17,inactive
1084,John,Johnson,nreed@example.org,2025-07-18,Manager,Analytics,83658,1028.0,"30675 Tapia Roads, Port Chelsea, UT 10668",Juliehaven,FL,56054,1979-07-21,On Leave
1029,Kenneth,Stone,invalid_email,2024-09-28,Accountant,Analytics,"$79,195",,"2074 Goodwin Village, South Jason, KY 26481",North Adamhaven,FL,07104,1988-05-07,Inactive
1079,MARGARET,Perez,travis69@example.com,2026-07-08,Manager,IT,91160,1017.0,"26129 Reed Wall, West Brianside, RI 53807",Williamville,FL,12567,2003-03-29,Active
1091,Thomas,Garza,cestrada@example.net,2025-01-28,Accountant,Analytics,"$112,607",1005.0,"7092 Adrian Highway, Toddton, ID 23934",Martinburgh,TX,89425,2004-08-11,On Leave
1080,Ashley,Monroe,rodriguezstephanie@example.org,2025-05-20,Accountant,IT,"$34,695",,"7689 Zachary Coves, North Cathy, MA 74351",North Pedro,CA,35079,1999-07-09,Inactive
1100,Samantha,Schneider,qshannon@example.org,2028-02-16,Data Analyst,HR,"$111,003",,"3343 Alyssa Lodge Suite 503, Lake Raymondville, PR 51840",Wuton,NY,44537,1982-12-28,Active
1003,DEBBIE,Warner,invalid_email,2022-05-21,Accountant,IT,115620,1037.0,"3225 Rodriguez Mews Apt. 228, Melissabury, WA 91938",Paulville,CA,72682,2003-03-08,inactive
1071,Misty,Osborn,nwilliams@example.org,2027-11-12,Accountant,HR,75917,1003.0,"62796 Williams Loop, North Ricardo, LA 51014",Patrickborough,NY,58789,1968-10-26,active
1042,Angela,williams,laurenroy@example.net,2022-01-04,Manager,IT,"$65,892",1011.0,"38601 Rios Mall Suite 822, Mannland, NY 34816",Bellmouth,WA,35074,1967-12-22,inactive
1016,ALICIA,Moore,jessica71@example.com,2027-11-09,Software Engineer,Analytics,52531,,"735 Julie Knolls Suite 540, Diazport, MA 49702",Matthewside,TX,77241,1972-07-05,On Leave
1000,Amy,Rivera,wgarza@example.com,2026-12-21,Manager,IT,118039,1020.0,"27170 Smith Via Apt. 303, Lake Davidtown, GA 31002",East Heather,FL,02180,2005-09-27,inactive
1050,Ashley,Smith,invalid_email,2028-01-20,HR Executive,Finance,"$50,489",,"601 Mcfarland Station, Johnsonbury, MA 85222",Port Jason,WA,82493,1968-04-30,active
1014,Peter,Garrett,michael10@example.com,2023-12-14,Sales Executive,HR,"$96,349",,"872 Sutton Corner, West Claire, SC 54175",North James,CA,32597,1982-12-29,on leave
1085,Gina,Hines,tiffany14@example.net,2027-12-27,Sales Executive,IT,"$90,889",1046.0,"94377 Daniel Terrace Apt. 635, South Veronica, WY 75746",North Theresa,IL,06578,1988-09-13,Active
1079,Stephanie,contreras,brittanybaker@example.com,2025-03-09,Sales Executive,Analytics,50637,1027.0,"629 William Fort, North Matthew, WI 42254",South Davidville,FL,53618,1982-10-06,Active
1076,Richard,Herrera,,2027-06-19,Software Engineer,Marketing,"$74,404",,"160 Michael Freeway, East Maria, UT 57742",Lonniefurt,TX,59640,1973-11-09,Inactive
1054,Melissa,Benson,grace76@example.org,2026-06-21,Data Analyst,IT,50492,1035.0,"0493 Kimberly Fall Suite 438, North David, MT 42318",New Monica,NY,79410,2005-08-23,On Leave
1061,Michael,Gonzales,colleen78@example.net,2022-02-12,HR Executive,Analytics,"$97,973",1024.0,"065 Rodriguez Courts, East Lisachester, MA 13634",Port James,IL,61964,1976-04-13,On Leave
1040,Christina,ruiz,,2027-06-14,Accountant,IT,103766,,"2343 Brenda Islands Apt. 106, Christinaland, OR 69238",Velazquezshire,CA,20932,1992-04-02,inactive
1052,Rebecca,Walker,michaelreid@example.org,2027-07-15,Accountant,Marketing,"$101,847",1001.0,"620 Dunn Station Suite 277, North Matthewberg, FL 23944",Lake Derrick,TX,34363,2000-11-20,On Leave
1015,ANGEL,foster,invalid_email,2022-06-10,HR Executive,Finance,113121,1048.0,"Unit 5516 Box 6942, DPO AP 69525",North James,NY,10226,1973-10-05,On Leave
1079,Lucas,Walker,anthony11@example.com,2026-05-03,Software Engineer,HR,114037,1002.0,"519 Mary Locks, West Christophermouth, HI 20111",Rogermouth,IL,79351,1992-07-03,Active
1052,Natalie,Sheppard,grossbruce@example.org,2027-05-14,Sales Executive,Sales,"$119,829",1009.0,"474 Ray Squares Apt. 094, Littlehaven, NV 82667",Bergfurt,FL,82015,2005-06-10,On Leave
1066,Jesus,nelson,linda36@example.net,2025-12-20,Data Analyst,HR,"$37,608",1001.0,"02205 Harper Mews, Drakeborough, PW 93649",East Jasonport,FL,48713,1973-10-09,on leave
1073,Norma,scott,,2023-02-12,Accountant,HR,99120,,"PSC 8507, Box 5855, APO AE 31403",Tommyton,IL,18229,2002-09-22,on leave
1024,Sandra,ford,,2022-04-08,Sales Executive,Sales,"$97,321",1005.0,"766 Lisa Wall, Raymondburgh, OH 64279",New Randyburgh,CA,87606,1972-07-05,Inactive
1002,Steve,Johnson,,2028-03-15,Manager,HR,"$31,622",1015.0,"8580 Smith Club Suite 558, North Denise, NC 16632",East Davidtown,CA,91062,1975-06-04,On Leave
1090,AMBER,Diaz,ericasanders@example.org,2024-01-12,Manager,Marketing,90663,,"Unit 1363 Box 6525, DPO AE 16011",Jonathanmouth,NY,35093,1994-12-21,Inactive
1003,Tracie,Jones,jennifer55@example.com,2026-03-07,Software Engineer,HR,34996,1012.0,"USNV Harris, FPO AA 22771",Lake Melissa,CA,82075,1971-05-12,Inactive
1052,Mark,cooper,matthew68@example.com,2021-12-09,Manager,Marketing,"$101,483",1032.0,"64362 Carter Hill, Hannaburgh, OK 12909",Lindsayville,WA,67286,1996-04-04,active
1089,Daniel,peterson,nicolewillis@example.com,2027-03-20,Data Analyst,Sales,98518,,"Unit 5548 Box 6720, DPO AA 10318",North Jackfort,CA,06110,1971-03-31,active
1047,VICTOR,Mathews,,2026-07-16,Sales Executive,Analytics,51152,,"598 Mary Spring Suite 222, Millerstad, HI 34292",Walshfort,WA,57652,1970-02-24,On Leave
1095,Gabriel,Delacruz,hammondstephanie@example.com,2026-10-08,Accountant,Analytics,31831,1043.0,"905 Kristy Crescent Apt. 728, Berrymouth, NC 97586",West Jason,FL,64389,1970-05-24,Inactive
1063,JOHN,Williams,zmercado@example.com,2021-06-14,Accountant,HR,90592,,"763 Martin Locks Apt. 808, Faithtown, AR 50452",Robertschester,TX,79260,1968-08-04,inactive
1035,Lee,morgan,foleymichael@example.org,2024-06-19,Accountant,Sales,"$100,776",1020.0,"36407 Chung Station Apt. 646, Fryeside, CA 23150",East Rachel,TX,28202,1994-08-26,On Leave
1057,Heather,Brown,invalid_email,2027-09-23,Software Engineer,Finance,"$92,807",1043.0,"21815 Olson Islands Suite 505, Reedberg, NC 16858",Osbornemouth,NY,71781,2005-04-29,inactive
1044,Peter,Howard,scott07@example.net,2025-11-07,Data Analyst,Marketing,54707,1021.0,"740 Le Pines, East Beverlyhaven, KS 83178",South Jay,CA,16681,1975-06-12,inactive
1017,JESSICA,Miller,juliasmith@example.org,2023-01-13,Data Analyst,Analytics,"$108,051",,"236 Christina Stream Suite 169, West Cynthiaville, IN 26929",Devinview,IL,03885,2003-09-03,On Leave
1027,Cynthia,Holmes,gsandoval@example.net,2023-09-06,Data Analyst,Analytics,45975,1028.0,"74824 George Parks, Dianahaven, FL 28267",Christophertown,TX,41018,1997-03-25,On Leave
1049,BARBARA,Johnson,rramos@example.com,2021-09-05,Software Engineer,IT,88826,1009.0,"3236 Evans Well Suite 409, Port Samantha, MP 75518",North Christopher,NY,47194,1975-04-03,Active
1024,Emily,Guerrero,lcrawford@example.net,2022-07-09,HR Executive,Finance,118540,1007.0,"7814 Richards Loaf, West Cynthiaside, PW 37190",Port Justinhaven,CA,86908,1968-03-06,Inactive
1024,Kelly,Burke,williamcortez@example.net,2025-02-25,Manager,Sales,,1030.0,"559 Rebecca Estates, Jacobsstad, IA 55343",Port Barbarastad,WA,11588,1980-06-09,Inactive
